MemberID	ItemID
40	1670
4	1671
4	1542
36	1637
131	1672
131	1580
164	852
164	322
148	1673
148	97
40	19
4	1556
4	1674
42	1241
37	1671
37	1675
168	94
168	1224
36	1676
169	636
165	1461
40	874
159	12
159	1677
159	1678
159	1679
148	1680
148	1681
148	1682
148	1683
4	1684
4	1576
32	1030
169	1579
131	671
159	12
159	677
36	1685
40	1579
169	555
36	1676
4	1266
147	1478
4	1583
4	1686
76	714
76	1687
86	1688
86	1689
148	1614
148	1683
148	1690
148	1691
148	1405
148	1692
168	1178
168	1263
40	1693
166	1085
166	1694
45	1581
45	1695
169	1696
45	1697
45	1698
159	1461
159	1699
105	1700
40	1701
4	1702
4	1703
169	1583
159	1704
159	1674
159	1705
127	1450
166	262
169	1706
127	1707
36	1124
4	1708
4	1709
131	1296
131	340
131	1710
43	793
43	1317
40	636
43	924
43	1093
147	1711
4	1226
4	1712
159	558
159	487
43	1317
43	94
43	74
169	1713
43	1714
43	1334
166	1715
4	1716
4	1717
169	741
43	224
43	433
44	1718
36	1670
32	404
159	1719
43	1720
45	25
4	1306
169	654
43	1721
43	1722
43	788
43	1723
43	948
43	589
43	1724
43	1725
44	1726
127	1727
42	1728
168	1241
166	1729
4	1693
4	1657
36	0
124	1405
148	1730
148	652
148	1731
148	1731
148	193
148	1732
148	1652
148	1733
168	1265
168	1734
4	1735
4	1736
169	1737
36	1738
43	1048
43	1739
43	1740
43	997
45	193
45	1741
4	1742
4	1743
127	718
43	668
42	1147
32	1744
36	1738
43	724
45	1701
44	1745
37	517
43	1746
43	1317
43	441
43	714
166	1747
4	1748
4	1749
76	258
76	1750
35	1708
44	1689
131	189
131	1751
43	1187
43	399
166	1163
4	1603
36	1651
43	1577
43	62
147	1096
147	923
4	1752
4	736
169	154
159	1149
159	1442
36	1371
165	1753
43	1711
43	1435
105	6
43	1754
43	1654
44	1678
36	818
36	1579
43	1755
43	1478
166	1756
4	1500
4	1757
4	1758
169	18
36	718
127	587
127	955
170	74
156	1759
44	1717
169	1466
166	716
4	1760
4	1148
171	848
159	1651
159	1511
43	333
43	213
169	1424
36	222
156	761
131	949
131	1761
131	1221
165	42
166	1699
44	1762
166	1763
166	1764
169	670
159	1765
159	1512
36	1766
43	1400
43	368
42	1054
166	1767
86	1178
86	1613
43	330
43	614
43	1768
43	1769
166	1770
172	1771
40	25
169	1772
36	587
127	723
44	1385
4	1773
159	1628
43	1228
43	1774
166	531
32	286
169	1775
36	1601
173	1186
173	87
4	1776
4	881
169	1777
86	1778
86	1779
44	1723
44	1780
44	834
4	1781
76	1416
44	1782
40	861
32	593
159	1545
159	1550
166	1783
4	1784
4	1785
36	1786
36	1397
105	370
44	1787
166	211
44	780
44	1788
37	1124
159	1789
159	1718
40	1627
124	828
166	1790
44	1791
40	1784
76	1445
76	1753
105	247
43	1792
43	1623
43	1317
172	1793
131	6
131	1794
76	1795
32	593
124	1652
174	1754
174	1643
86	1796
86	201
86	1313
40	1612
159	1797
159	1798
174	876
159	1799
175	1768
40	1800
174	1801
159	1802
175	1803
131	1479
131	1704
76	1804
76	1805
175	1697
40	1546
76	1806
40	1728
32	1807
131	111
131	1808
175	1809
40	1779
76	1810
105	204
105	1811
76	1812
35	710
175	1546
40	1742
40	1813
40	1814
37	1511
166	1701
76	1815
76	1816
32	713
159	1540
42	1438
40	1467
124	1817
35	300
35	1048
86	1818
86	1656
159	200
159	1814
166	730
42	881
76	1819
159	1820
40	1821
32	1185
42	200
36	1822
86	1313
40	254
36	1823
42	885
36	65
86	1698
86	1824
40	682
32	128
86	200
36	1816
40	1743
36	889
37	1658
40	1825
40	1785
40	187
40	1826
86	1719
36	1827
166	1828
4	1829
4	1800
156	286
156	1830
159	1344
159	1831
76	1779
45	1832
45	1776
36	1246
176	1809
176	1752
177	1833
4	1824
4	1834
159	1354
40	1554
176	1785
176	1835
36	1612
36	1836
176	909
176	785
177	711
36	1741
42	1821
176	1837
176	1773
36	1838
4	1836
4	1839
36	1840
177	461
36	1660
177	1841
36	1842
76	1060
76	1843
40	1844
40	1845
76	1843
76	1846
36	1595
156	840
156	1847
156	805
45	1582
45	200
176	1848
176	128
177	1849
76	1017
36	1759
124	94
36	1368
4	1850
4	1851
76	1852
76	193
147	171
147	285
44	1853
176	392
176	1510
159	906
36	1854
86	265
86	1832
76	1698
36	1548
76	967
36	1546
76	1855
37	1856
36	1670
178	1857
178	25
45	1858
44	1530
45	1818
44	1859
36	1619
37	884
76	1699
124	194
36	818
36	1671
36	1860
178	1861
36	1271
178	1862
178	19
36	1863
37	1864
36	200
36	1865
178	559
178	1054
42	634
40	1866
76	1801
36	1867
76	1868
178	377
178	82
178	252
45	1862
45	1801
45	1845
45	1869
36	822
37	255
42	1870
44	1045
159	411
76	1871
105	1872
36	1580
178	729
40	1873
156	1548
44	1819
40	1848
43	1874
43	927
43	1317
35	25
43	1259
37	1405
43	1711
43	1317
40	115
105	1633
178	1875
43	1720
43	1779
43	1792
43	1862
44	1876
44	1877
43	1878
43	1741
45	1879
45	1702
45	1880
40	1829
43	1841
43	880
43	1317
76	445
43	1725
43	1698
43	357
43	1832
43	1431
179	1836
40	1881
178	496
156	1511
43	1287
43	818
147	1882
43	368
43	1382
43	1883
43	1884
45	1885
45	1886
45	1887
45	1693
40	1888
178	1176
43	1382
43	1877
43	1853
37	1889
43	1890
43	736
40	1891
43	1879
43	1138
178	1678
43	1892
43	1893
180	1894
156	1836
156	1895
179	1848
43	525
43	1896
180	1897
44	1898
43	1899
180	222
179	1785
43	1900
43	636
40	1901
76	1902
178	1903
43	1478
43	1904
40	1905
180	94
179	1906
44	1907
43	1908
43	1909
43	1910
43	1911
40	1912
180	95
43	1913
43	1914
43	1915
43	1916
43	1317
76	1917
86	1614
43	25
43	1915
180	1287
36	1918
159	95
179	1800
179	1864
43	1919
43	1701
36	1920
156	1886
45	1759
45	1779
45	1921
45	1922
43	569
43	1033
43	1923
36	1901
179	1924
43	943
43	1925
36	1926
179	1927
43	1928
43	1929
40	1930
180	325
43	1931
43	1932
105	955
43	906
159	1121
44	1540
43	1702
43	1933
36	995
43	1934
43	1935
36	980
156	1151
156	1619
179	1736
45	1901
45	1838
45	1936
43	60
40	1937
180	1806
36	1938
43	1939
43	1940
180	1941
159	1254
43	1360
43	1942
179	1943
43	1944
43	1075
40	1897
36	1930
4	1945
86	1801
43	670
43	1946
36	1895
37	1784
40	1867
180	1947
159	1948
36	1949
43	813
43	393
180	1499
86	1950
86	641
86	1934
86	1190
86	1951
86	1858
86	1952
86	1316
179	1953
28	396
105	1954
36	796
86	1883
86	1955
86	1956
86	1254
86	1948
179	1748
43	761
43	1614
40	678
76	1957
159	1889
43	1958
45	1931
45	1959
45	1960
45	1961
43	1503
43	1205
28	1897
148	1477
43	1962
43	1824
181	1150
181	1244
45	1963
43	1867
100	1213
28	1564
43	1964
43	1688
181	1168
181	1229
181	357
43	1965
43	1911
43	908
36	1887
36	1231
100	1966
28	8
28	1119
43	1919
43	1967
179	1968
179	1969
105	1120
179	1970
179	1971
100	1972
40	1886
44	1973
36	1974
40	1975
37	1976
159	1158
36	1966
45	1030
45	157
45	1977
45	1187
181	527
35	1405
105	1978
156	980
37	1887
179	1966
179	1912
36	1979
36	1980
40	1981
179	1511
179	1825
36	193
36	193
148	1982
148	1937
148	1983
42	1614
45	308
40	1984
42	1985
36	1801
76	1986
76	1987
124	1988
159	222
32	1989
42	1681
42	1940
37	1821
36	1867
35	1696
40	1990
36	1991
105	1917
36	1300
156	900
167	1992
159	74
148	1873
148	1993
40	1994
147	1995
147	1179
32	972
40	1996
42	635
36	1298
127	1923
4	1997
4	1997
32	604
76	1998
111	1571
148	1850
148	1864
37	1999
37	2000
182	968
36	2001
127	2002
40	2003
105	710
4	2004
4	1927
40	671
36	2005
36	2006
127	426
42	2007
32	345
36	1814
36	2008
148	1718
42	1623
148	2009
36	2010
181	2011
4	1789
4	1968
105	232
40	2012
42	1185
127	1371
148	1697
148	404
40	1137
36	171
124	1302
42	1633
4	1821
4	2003
105	796
36	2013
32	2014
148	2015
148	2016
42	2017
42	1677
40	2018
40	1964
4	1937
4	1949
36	2019
105	2020
156	25
159	1246
36	2021
4	2019
4	1895
35	1330
37	2003
32	1488
76	2022
183	2023
36	1698
44	2019
40	2024
36	2018
36	2025
184	630
36	2026
159	1586
37	1180
37	2027
36	2028
185	1548
45	1971
45	1030
32	203
76	2029
40	1945
105	2030
76	1923
4	2031
4	1891
42	430
45	396
45	2032
45	1994
179	1784
179	2033
184	630
185	1937
156	487
156	204
156	639
40	1342
40	1880
76	2034
36	1455
179	2035
179	2036
36	1948
40	2037
32	2038
179	1886
40	2007
183	1933
36	2039
184	630
105	723
179	2040
179	1984
36	824
185	1886
36	2041
36	1765
36	527
36	1407
105	118
184	1259
179	1958
36	2042
32	773
40	6
40	1715
40	1741
40	2043
42	1902
179	1711
185	1330
36	1035
179	1895
159	2044
184	1697
179	1887
179	2045
179	2046
4	1881
4	1885
32	237
45	1926
45	543
45	2047
45	2048
4	2049
4	2024
159	2050
44	2051
4	900
4	2052
4	1829
4	1930
4	2015
40	949
159	1824
184	1386
105	19
37	25
179	1379
179	2053
36	2054
32	516
159	2055
179	2015
4	1966
4	2056
36	1983
124	27
185	1697
186	42
40	2054
153	2057
153	2058
40	2059
36	2060
159	1838
179	2061
179	2062
36	828
178	404
178	1060
186	1928
45	1672
45	2060
45	2040
45	2063
178	1698
178	2064
159	735
179	2065
179	1823
178	2066
105	496
32	286
178	2067
178	2068
178	247
40	2069
40	2070
159	1062
124	345
185	111
186	1341
32	654
156	1606
178	2071
159	2055
186	206
179	2059
179	2072
178	2073
32	1181
159	2074
179	2043
178	2061
178	1478
40	2075
140	70
178	2076
179	2077
32	947
178	2078
178	1688
178	761
186	2079
40	2080
140	2081
140	2082
105	1384
44	1569
159	1438
178	9
147	2083
187	1181
187	659
178	2084
32	222
186	1040
186	2085
40	2086
159	1548
140	2069
159	813
187	2087
40	2065
40	1983
159	1326
44	2088
44	2025
186	1769
186	2089
140	2040
105	2090
187	1912
188	1059
32	19
40	1938
186	1387
159	2091
140	1888
187	1973
105	1339
147	818
40	2092
32	1745
186	2093
186	2094
186	1167
159	2095
189	516
140	1879
105	1376
40	2096
159	1733
140	1849
140	2091
37	2040
32	2097
186	2098
35	2099
35	713
40	1260
140	2042
147	468
42	1157
42	1741
40	2100
159	1080
185	2101
186	2102
186	224
40	2103
124	259
40	2040
36	1614
159	1187
159	1923
37	1943
36	2040
42	2104
42	2105
36	1999
188	2106
40	2042
37	1862
36	2107
36	2108
185	730
37	2109
190	2069
191	1742
40	2110
40	292
40	1300
40	2111
40	1653
36	2112
191	1632
36	1710
190	1384
191	1930
186	1623
186	2079
37	2042
190	1034
191	1897
190	1059
191	2065
36	2109
191	1937
156	1303
156	1439
36	2075
191	286
191	1920
36	25
186	876
186	296
191	1897
186	2113
192	1030
192	2114
190	2075
186	2115
191	945
186	2116
191	1836
147	1700
186	118
193	2040
193	1698
36	1862
190	27
36	2117
190	1612
37	2056
36	2118
186	2119
186	600
186	949
190	1633
36	1548
36	2007
45	2120
45	95
37	1937
190	1945
36	2121
36	818
194	1457
194	2049
194	2122
194	2114
45	2123
45	1502
194	1503
147	2124
147	2125
36	2126
36	70
156	2109
37	2012
195	2127
195	2007
194	1466
194	2128
44	2129
40	2130
36	1803
86	2040
86	55
137	255
194	222
40	2107
37	2123
37	2131
194	1802
105	1472
36	2132
35	476
147	2133
147	2134
42	2065
36	2092
36	2025
194	2135
196	2136
40	2137
185	468
36	2072
188	1298
37	2072
137	340
36	2138
186	718
186	2139
195	2140
195	2141
86	2142
42	2143
40	2131
36	2083
42	1021
37	2077
188	215
186	2144
188	729
40	2117
105	2145
194	2146
44	2147
196	396
196	2148
185	1996
44	2149
0	2150
0	2151
0	2152
194	852
40	654
37	1888
185	1772
40	2153
36	2069
195	2154
195	2155
105	1225
44	2156
44	2127
197	288
197	1991
188	1416
36	1439
156	2075
156	1696
42	2157
40	1512
42	439
185	949
196	1652
196	1690
194	1360
36	1891
36	818
35	2042
194	2158
197	2113
197	2159
186	897
186	71
153	2160
37	2129
36	2161
195	2087
153	314
186	1803
186	478
40	2162
36	2163
185	2164
36	1658
156	2040
44	357
44	2165
36	2166
153	2167
153	2168
198	2169
198	2170
36	2171
4	2103
4	2072
159	661
37	2172
36	1819
198	2153
198	2173
40	1439
36	90
198	2037
198	2016
44	2174
4	90
4	2175
36	2176
86	97
198	2177
198	2178
37	2137
197	2179
36	2180
44	1863
185	74
197	1371
76	2181
76	969
36	2170
105	2182
159	797
4	2183
4	2016
76	2147
76	2034
198	2129
198	90
4	2117
76	2184
36	2185
198	2186
198	2050
186	2187
186	1853
159	2188
36	1612
185	1746
195	2189
40	1642
195	2060
76	2190
76	2191
4	2192
4	2065
4	1895
36	2049
198	89
198	2172
44	1942
44	1944
44	2193
28	2069
31	2194
31	2031
36	1920
28	2007
28	89
28	2050
28	2195
186	2171
186	2196
159	2197
159	2198
36	1179
37	2199
4	2186
4	1354
198	2200
198	2201
76	2202
76	2179
31	1760
31	2203
186	2204
4	1949
4	1781
198	2164
198	2205
186	2206
76	2176
76	2007
76	2207
4	2169
4	2170
36	2081
153	2208
198	2140
198	2025
198	2209
76	49
36	2080
40	2210
40	2129
156	1776
76	2211
198	2140
198	2212
36	345
159	2213
186	2042
198	2214
40	90
36	2086
35	2215
198	2216
198	2217
40	2218
185	2219
159	797
76	2054
186	2220
198	2221
76	2222
76	2223
159	2224
197	2140
198	2225
198	2226
40	2195
76	1897
105	1124
32	1247
8	724
198	2017
198	2227
40	2172
195	677
195	707
198	2228
198	2229
186	1928
35	256
76	1259
76	1427
156	2016
40	2230
156	1391
186	2231
197	2232
197	2164
32	2233
8	725
8	2234
45	2235
45	1461
40	2186
76	2236
195	1241
186	2237
186	439
186	1501
198	2238
198	2239
127	1923
185	2059
197	2140
32	2240
198	2241
198	2035
105	1669
198	2242
198	32
186	2089
186	2243
186	2244
40	2017
153	716
153	2154
186	2245
44	2226
4	656
4	2165
195	27
195	201
195	2060
4	2246
4	2153
127	1672
105	2247
186	2248
37	1071
40	2232
186	2249
4	2250
4	2251
44	1532
4	2043
4	2178
4	2252
8	2253
8	2234
44	2254
44	2255
186	1135
159	2256
44	422
4	1542
4	2194
4	2257
4	2258
4	2259
32	2260
40	2261
127	1858
153	410
37	193
153	2262
153	198
153	2263
153	2263
186	2138
159	2264
0	2265
4	2266
4	1999
4	147
0	2267
0	2268
0	2269
32	845
186	2270
186	1325
37	1071
0	2271
0	2272
153	2108
153	2273
105	1147
186	2274
186	1854
37	2007
40	2275
197	2276
197	2277
4	2123
4	2278
32	556
8	1501
8	2279
45	2081
153	2280
44	724
44	1799
32	2281
44	2114
40	2077
37	2215
33	2007
186	2216
186	2000
44	2282
40	1968
33	2283
35	580
40	2284
76	2285
8	2286
8	2287
186	2288
44	2179
33	2289
197	1354
156	1999
45	2199
45	90
33	2290
40	2291
32	476
8	2287
8	818
40	2292
105	923
8	1461
32	2293
40	2082
185	2054
32	735
159	2294
33	711
35	2176
33	2222
186	1170
186	513
33	2295
153	2296
153	2297
4	2298
4	254
4	616
4	2216
4	1551
8	828
8	1453
40	2299
4	2193
4	2077
195	19
199	1240
32	730
156	1555
40	768
4	2137
4	2228
4	2300
192	1020
4	2301
4	2302
105	1628
8	1008
8	417
199	985
186	1306
159	2109
185	1891
37	630
45	2303
45	2304
37	1711
105	1848
40	2305
159	1801
153	345
153	2306
0	931
0	2307
200	2308
200	1209
200	1399
200	1571
0	2309
181	193
8	2069
186	2310
186	1622
199	2311
8	1608
47	2312
186	1416
186	1416
40	2313
199	228
122	2127
200	1558
200	1651
201	967
201	2314
185	6
159	2315
40	2169
8	2316
8	2317
159	2069
181	1456
201	2318
37	2112
0	2283
200	2319
200	1511
200	1337
199	2219
40	2320
202	2321
186	2322
37	965
186	1325
36	2323
8	2324
8	2317
201	2325
36	1366
186	676
105	1359
195	2005
195	1863
153	2050
201	1659
186	301
40	2326
31	2242
153	2327
36	2328
186	2283
186	2114
127	164
186	2329
31	1493
153	2330
40	2201
203	2331
199	788
201	1690
202	2321
127	825
36	2332
8	584
8	2333
31	2257
31	2334
36	2335
186	1329
204	1185
204	2336
199	1393
199	2337
201	2338
36	2165
159	2323
31	2095
0	2339
36	1131
31	2328
204	74
204	1923
185	2303
159	1271
40	2332
201	2340
201	2341
36	2342
186	2343
186	2344
127	605
105	472
204	2040
199	2345
202	2346
186	2347
86	2348
86	2010
122	1326
122	2039
201	1457
199	2042
36	2091
40	2349
40	2350
153	1401
153	2131
36	2351
186	2352
201	2353
36	2354
186	2355
36	2356
186	259
31	2173
36	1521
199	2357
8	2358
8	1082
31	2246
35	1697
42	2195
42	2359
201	1691
36	2360
40	2354
36	2361
8	1700
36	2362
40	2132
122	1742
122	1818
36	92
40	1229
36	2326
36	2077
186	2363
186	2364
40	2300
36	2365
122	1651
122	1880
36	839
36	89
40	1696
36	2366
36	1542
186	2367
201	2368
36	606
186	2369
36	654
122	1204
122	1138
36	458
186	2370
186	2371
156	2350
156	2291
156	852
40	2372
40	1198
40	2373
40	2374
40	1773
186	2375
186	2085
36	1001
36	2283
122	336
122	955
36	1354
186	2376
186	2377
186	2378
156	2059
36	2379
36	2190
36	1885
36	2252
37	2380
36	2381
156	2313
185	2382
36	2383
185	584
202	1350
186	2384
8	2385
205	1732
205	2386
205	2018
205	2387
205	2388
202	89
195	840
200	1628
200	1833
206	95
206	1185
206	2007
36	2389
202	2390
36	2391
36	2392
36	1379
36	2393
147	1186
147	357
200	1220
200	2394
137	1633
36	2395
206	94
206	2017
206	2354
206	2081
207	2396
202	2397
36	2398
40	2399
186	2323
186	2400
186	2401
186	1128
36	2402
36	2403
186	2404
186	2196
8	2234
8	2405
36	2406
206	936
192	1020
40	1650
200	1832
200	2407
186	2408
156	1897
159	2409
40	2330
200	2008
200	1824
147	2410
208	1453
208	94
209	222
206	2411
206	2185
8	2234
8	941
8	2412
40	2413
200	1813
200	1964
209	2414
159	2300
185	2415
8	2416
40	2417
195	2226
159	1672
192	639
209	1925
206	2259
206	1701
210	1824
202	2079
40	2418
211	2419
33	2420
206	1746
206	2421
210	2422
33	2129
33	164
37	2304
33	2320
40	2423
195	1641
195	1330
0	547
33	2424
0	2425
0	733
210	2426
33	2398
209	243
33	2427
33	2428
33	2429
195	2430
195	1821
195	2431
45	2171
210	730
210	1978
159	2203
37	2432
192	1300
209	843
40	2433
195	2427
195	446
195	301
8	2415
8	2406
8	818
33	1423
210	1687
33	2221
195	2434
195	2435
192	1324
40	1974
210	1062
159	1823
159	787
206	2436
206	2437
8	1100
153	2379
153	2438
153	2439
153	2440
153	2441
33	2409
40	2442
195	2050
185	543
206	2443
206	2444
192	1312
153	2433
153	2445
153	2379
153	2309
153	1233
45	2320
45	2446
210	90
0	99
186	2447
8	1181
209	843
209	2448
159	473
192	1854
192	2449
204	1384
206	2450
206	388
37	2099
153	2451
40	89
210	1461
186	2452
8	1354
8	891
206	695
206	1112
195	2453
195	89
195	2454
185	2361
186	2273
206	674
206	781
210	2114
186	2455
186	660
204	1725
185	2456
204	1788
195	2017
195	2457
195	1450
40	2050
204	1033
210	1484
159	2458
159	2459
159	2460
156	1606
159	2166
159	2461
159	2462
159	2463
186	2196
209	1391
209	193
186	2464
186	2465
186	2466
186	2467
8	2264
8	936
192	2110
204	555
195	2468
195	2469
195	2470
195	2471
159	2472
159	1542
185	1503
159	2473
156	2354
153	2474
153	2475
153	1097
153	2476
40	2477
206	60
206	1655
45	1423
45	2427
40	1863
45	2050
37	2200
192	2478
192	2479
156	1339
204	852
8	2480
8	2481
212	2237
213	89
159	2482
153	2483
153	2484
153	2485
40	1549
42	2486
210	324
156	101
156	2313
31	2487
153	2488
153	2489
185	95
209	952
186	2490
186	2491
8	2492
153	2493
153	2494
42	492
153	2495
153	2496
153	115
153	2497
45	1863
45	2442
186	2139
40	2498
45	2489
45	2499
192	1615
192	1615
213	2500
159	2501
159	2502
153	2503
153	2486
153	2504
153	2505
210	1021
153	2506
153	2507
153	2508
204	1887
153	2509
192	1615
192	716
156	2510
156	2200
153	2511
209	2090
45	2512
210	534
153	2513
153	2514
153	2515
153	2516
153	2482
153	2313
31	2517
45	2406
204	1062
210	852
192	1884
40	2518
153	2519
153	2520
153	2521
153	10
213	2442
159	2522
199	2523
45	2283
186	1071
40	2440
204	91
40	2421
153	2409
153	2524
153	1097
153	2525
153	2451
153	2526
153	1771
36	2488
45	2440
37	2527
204	983
199	2528
36	222
186	2529
186	1228
8	2514
8	2456
210	1360
36	2530
192	1859
192	2531
153	2280
153	2532
153	2533
204	1743
153	2499
153	2534
153	1065
153	2060
153	2236
36	2535
156	89
40	1920
26	2069
213	735
40	2427
209	2069
209	164
36	2536
192	2537
204	1838
214	2538
26	94
199	2539
159	2540
40	1548
185	828
36	2429
37	2527
214	2424
36	2541
26	1248
192	2542
40	2032
36	2506
36	2543
215	2442
209	1658
8	2544
8	2545
210	1743
36	2546
36	2427
204	2547
26	1346
209	2514
36	426
192	1383
185	2372
215	2548
213	2406
40	2549
26	1810
159	2238
33	2380
33	1247
26	630
185	1628
159	2361
216	2550
216	2551
26	2552
216	2313
216	2522
36	2553
33	1996
40	2554
36	2555
8	2556
8	2557
37	2558
36	718
211	1730
40	2559
211	2560
211	2561
211	516
211	2562
209	91
213	1147
210	472
37	2418
33	776
199	1179
42	1196
36	723
5	1053
26	630
36	2563
26	630
199	2564
159	2530
36	2565
40	2512
204	2017
153	2566
26	1442
213	1824
210	1221
36	1442
33	1652
33	2567
33	2568
26	73
8	2488
8	2050
8	2535
159	379
159	2569
36	2570
40	2571
210	2572
37	91
159	2109
159	2573
40	1888
199	693
199	693
204	584
26	910
210	2256
8	1553
8	2440
159	2165
26	1120
216	2574
36	2527
36	1500
37	2530
159	2575
36	2527
192	1317
192	1317
192	1317
0	1578
0	1549
42	2555
159	2576
159	2577
36	2228
36	2578
26	18
195	2406
195	2579
217	2328
210	2482
36	2440
40	2228
37	2392
156	2510
209	2380
159	2446
36	806
42	2580
36	2581
26	222
210	1120
8	1700
8	2385
8	543
8	2582
37	2417
36	2583
36	2584
147	2585
147	2131
40	2573
216	1176
216	2586
209	2354
210	19
217	2173
36	1740
204	784
36	2587
26	6
186	1071
186	2588
195	2589
195	697
195	1062
210	91
159	2590
159	2591
36	2422
195	828
37	2592
216	2593
209	2594
26	2563
195	897
195	2595
185	2017
44	357
44	2596
44	2597
210	2598
36	2599
153	2565
153	2600
153	2601
216	2602
26	2603
210	2228
37	490
26	2011
44	2604
44	357
218	797
195	711
195	209
8	1369
8	1401
159	2132
216	2499
210	2605
216	2482
36	1087
36	975
199	1664
42	2007
217	2606
195	1004
195	2101
195	2228
195	2607
195	1325
195	2608
195	2609
195	2610
209	724
36	1407
36	2611
185	2427
199	204
8	2612
217	2613
209	2317
36	2614
36	925
40	2615
195	2616
219	1241
36	6
219	2617
219	2518
153	2618
153	2576
8	2619
8	1545
156	2620
159	2621
159	2622
217	2623
219	2554
219	2624
36	2625
36	200
40	2626
159	410
44	2627
159	2109
159	410
40	2628
8	1820
8	1719
8	2629
219	457
219	1337
209	1419
44	2379
36	2630
40	2579
159	410
159	2326
186	2631
186	2632
186	2633
36	644
147	6
147	2416
156	2050
204	2025
36	2600
36	1430
40	2406
36	2634
204	735
79	1574
79	58
79	2635
8	89
8	2636
192	2401
192	2400
209	2637
36	2638
204	2025
44	2634
36	2050
156	2406
40	1824
44	70
36	2517
192	2536
156	2518
210	707
159	2149
159	410
204	2639
40	2395
210	2640
217	2641
220	1334
220	2350
219	2573
219	1453
219	2605
204	2025
199	695
8	2600
8	580
36	2642
204	2513
204	2025
204	2025
199	1439
217	1982
36	2643
40	2644
199	2645
36	1866
192	1085
210	1660
159	2646
40	2647
8	2022
36	2613
217	2648
217	2649
36	2650
220	2225
220	2651
209	2652
209	2653
40	2654
44	2655
8	2656
37	2657
210	2658
40	2398
44	2659
210	1930
40	2660
209	2440
36	2661
44	2662
210	2009
8	2663
8	2664
36	2665
210	2666
37	2665
36	2667
36	2668
40	1510
40	2669
210	2242
220	2665
220	2563
210	2670
36	0
156	1120
156	457
192	2642
192	2671
36	0
220	1516
220	2672
36	670
185	2615
8	2131
8	2432
37	2673
36	2674
217	2675
220	624
220	2676
36	1850
156	1548
156	1873
40	181
127	2350
36	805
36	2677
40	2389
36	1074
36	2678
36	2679
40	2680
36	2681
36	692
209	1628
209	2665
221	2682
221	2683
221	2242
221	2684
159	2685
159	2686
221	2687
221	2688
36	782
40	2665
36	1670
221	1619
221	2611
221	2393
192	472
221	881
192	198
36	2689
221	2666
221	2690
221	1379
221	2691
40	1938
36	1991
221	2692
221	2473
221	2502
192	74
36	1553
217	2630
40	2679
36	1439
40	2351
222	2693
159	240
159	555
36	458
42	2380
40	2454
40	2694
40	1752
40	2695
36	796
36	1019
8	265
8	2696
192	2697
36	1845
42	2698
36	2699
36	853
36	1368
222	1782
36	91
36	727
222	2700
36	852
42	2406
156	1862
36	1548
36	739
159	2491
159	2701
42	2702
36	2404
192	2703
36	2695
36	1312
159	2617
26	2427
44	181
44	2704
44	1681
37	2705
36	1126
147	267
26	2706
26	240
36	2707
44	2708
159	2709
159	2598
209	1751
36	2190
44	1788
44	1530
44	1929
40	2710
209	584
37	2711
217	2473
40	1110
36	2694
36	181
37	2712
156	1209
147	211
147	1866
26	555
36	2713
40	2683
192	2714
36	2715
159	2433
223	1461
209	2716
26	2017
209	861
40	2612
26	0
36	2001
44	2717
8	2576
8	1997
8	2234
37	2618
223	286
36	2713
159	2718
159	410
36	2323
45	771
45	27
26	2007
36	2719
192	693
192	2720
40	2299
26	1411
26	74
37	2673
127	1996
223	2083
8	892
147	1120
40	2721
36	2722
37	2723
26	2350
223	1163
209	716
209	2164
36	1324
40	0
217	1773
127	74
36	1124
8	2724
159	2611
147	220
26	2513
209	2725
36	2726
127	1891
36	2408
209	543
192	2727
159	261
26	1996
33	2728
33	1617
209	263
209	2330
33	2729
156	222
156	2730
223	716
36	2731
209	237
209	233
40	2709
185	2732
36	1432
8	1185
37	2733
192	886
40	2734
36	507
36	741
33	2735
159	2736
159	410
223	751
36	1306
147	707
40	2681
92	2737
217	2726
186	2738
186	2617
186	2739
26	2740
36	1777
40	2741
223	591
40	2677
36	2742
217	2743
185	730
36	1848
37	813
159	1701
159	2744
153	2635
36	2086
223	1891
36	2103
8	2745
8	2234
37	2406
36	2746
36	1296
40	1492
185	2747
223	240
217	211
153	2597
153	2598
156	761
192	118
192	2748
192	314
36	2749
36	2750
36	348
92	1141
36	2747
8	2234
8	197
36	2751
26	2440
223	265
159	2522
159	410
40	2752
36	2342
156	1383
26	2737
224	1461
225	901
147	498
36	2143
40	2753
26	2747
224	132
224	2737
40	2754
36	198
26	2506
26	952
217	1993
192	308
192	1126
225	1186
36	49
223	87
225	2755
36	132
40	2677
185	2530
37	1640
40	2309
159	2756
153	2746
153	2737
217	2757
224	828
209	2442
209	2718
225	2752
217	2689
192	1167
192	2758
209	2442
225	2759
42	2432
163	2760
217	2751
223	2761
225	2762
8	2526
8	2716
8	818
217	2763
40	2764
8	2427
217	1555
217	1610
224	2747
37	2742
40	2657
153	118
153	132
209	2765
225	2766
159	2690
26	1090
209	2767
40	2746
26	2113
42	193
217	2257
76	1163
209	1280
225	2704
76	2768
217	2517
40	2747
209	1147
76	852
42	132
40	2769
76	2735
42	2770
217	2670
192	1233
209	310
26	181
223	716
153	2756
209	2639
209	1054
185	2771
225	2315
8	2772
40	1147
217	1439
26	2746
26	2773
76	2667
225	1439
217	2606
76	1096
139	2774
223	2775
156	2573
192	2093
209	2131
40	132
26	730
225	2608
76	2776
40	2777
